"id,""name"",""all_sources"""
"1133,Опросы риэлторов,""[""""realtors_surveys"""", """"survey_ticket_relation"""", """"ost_ticket_all"""", """"cities"""", """"hr_users""""]"""
"863,Объекты. Данные по договорам и задаткам.,""[""""created_objects_from_2015"""", """"all_obj"""", """"deleted_object"""", """"analitic_price"""", """"last_date_deposit"""", """"objects_address"""", """"core_base""""]"""
"1087,нулевые звонки из риэс 2021,""[""""calls_empty_city"""", """"rieltors_to_clients_phones_2021""""]"""
"533,""1296. Снижение цены Панель управления"",""[""""changes_price_panel_final"""", """"hr_users""""]"""
"286,Время отработки ипотечной заявки,""[""""i_ticket_work""""]"""
"509,""1572. Анализ предложения"",""[""""objects"""", """"flats"""", """"districts"""", """"cities"""", """"series"""", """"objects_address""""]"""
"897,Срезовый отчет. Заявки и Объекты без внимания,""[""""slice_care_ticket_and_object_count_final"""", """"slice_ticket_and_object_count_new"""", """"users""""]"""
"1148,Статистика отправки подборки (ЛОГ),""[""""logs_activity_send_collection_in_messeng"""", """"hr_users""""]"""
"397,""345. Расклейка объявлений"",""[""""raskleyka_new"""", """"users""""]"""
"761,Отчет по просчету процента базы города,""[""""percent_zapolnen_srez_new""""]"""
"877,Численность сотрудников[Срезовый отчет],""[""""count_users_by_city_slice2_all""""]"""
"633,Мониторинг отработки риэлтором объектов,""[""""objects"""", """"call_ries_final_new"""", """"count_pokaz_object"""", """"flats"""", """"users"""", """"zatraty_po_object"""", """"deleted_object"""", """"analitic_likvid_grades_active"""", """"cities""""]"""
"966,Бронирование новостроек. Москва,""[""""mosk_bron_newhouses""""]"""
"406,Большой отчет по Ипотеке без брокеров,""[""""mortgage_big_without_broker_new"""", """"mortgage_big_without_broker_rieltor"""", """"e_offices_group""""]"""
"1011,План график Авансов Сделок. Москва,""[""""plan_schedule_advance_transaction""""]"""
"1017,Каршеринг,""[""""carsharing""""]"""
"815,Медиаконтент в ОН,""[""""objects"""", """"cities"""", """"users"""", """"flats_cottages_offices"""", """"objects_address"""", """"object_status_active"""", """"analitic_likvid_grades_reports"""", """"series"""", """"newhouses"""", """"view_sites_range_month"""", """"deleted_object"""", """"suspended_date_object"""", """"districts"""", """"last_date_deposit"""", """"risk_zone_trafic_light"""", """"plan"""", """"count_proto_for_type"""", """"count_main_photo"""", """"video_object"""", """"objects_add_features_more"""", """"count_ticket_buy_sites"""", """"count_pokaz_object"""", """"object_podbor"""", """"count_prof_photos"""", """"notes_date_change"""", """"sites_object_upload"""", """"layout_photo_source"""", """"ticket_object"""", """"change_objects_logs_video_group"""", """"penality_and_transfer_last_date"""", """"photo_category"""", """"penalt_objects_bonus"""", """"first_deleted_date""""]"""
"477,""1330. Наличие фотографий в объектах недвижимости"",""[""""active_objects_photos_final"""", """"hr_users"""", """"analitic_likvid_new"""", """"active_objects_photos_source"""", """"count_view_object"""", """"objects_address""""]"""
"840,Подходящие заявки на покупку для объектов,""[""""object_and_suitable_ticket_new""""]"""
"1122,[Поддержка BI]Пиковое время обновления источников,""[""""count_source_update_time""""]"""
"565,""1669. канбан_биллинг"",""[""""hr_calls_from_august""""]"""
"954,Бронь переговорок Тюмень,""[""""bron_peregovorok_google"""", """"hr_users""""]"""
"977,""WebTutor 2.0 Треки развития, тесты, эл курсы"",""[""""webtutor_learning"""", """"users"""", """"e_offices"""", """"hr_users_additional_field"""", """"webtutor_test_learning"""", """"webtutor_polls""""]"""
"505,""563. Отчет по всем видам затрат"",""[""""count_user_for_manager_stazh"""", """"cnt_users_of_experience"""", """"payments_category"""", """"bi_managers"""", """"analitic_likvid_grades_active"""", """"hr_users"""", """"objects"""", """"districts"""", """"flats""""]"""
"641,Карусель загородной недвижимости,""[""""users_types"""", """"users"""", """"ost_ticket_all"""", """"ost_ticket_types"""", """"max_date_competencii_cottages""""]"""
"776,Финансовые показатели ДА,""[""""lease_deal_rent"""", """"hr_users"""", """"rent_payments""""]"""
"482,Выгрузка архивов с фото из объектов,""[""""photo_download""""]"""
"719,Оценка менеджера,""[""""motivation_rieltor"""", """"users""""]"""
"1058,Конверсия по покупке в разрезе сгруппированных источников,""[""""voronka_ticket_buyer_test"""", """"standards_on_applications""""]"""
"858,Показатели по Адаптации новичков,""[""""beginner_adaptation_final""""]"""
"371,""773.Баланс пользователей срез"",""[""""user_balanse_srez_new_from_type"""", """"users""""]"""
"702,""1306.Саратов - реклама ликвидных объектов"",""[""""saratov_licvide_object""""]"""
"439,""1404.Отчет по страхованию по телемаркетологу"",""[""""insurance_prolong_all""""]"""
"939,CRM HR активности,""[""""crm_hr_routes_treatment_activities"""", """"crm_hr_routes_treatment"""", """"users"""", """"crm_hr_hiring_tickets_treatment_activiti"""", """"crm_hr_hiring_tickets_treatment"""", """"crm_hr_demands_treatment_activities"""", """"crm_hr_demands_treatment""""]"""
"592,Межрегиональные заявки,""[""""ost_ticket"""", """"ost_ticket_all"""", """"cities"""", """"hr_users"""", """"ost_ticket_types"""", """"exist_clients"""", """"objects"""", """"city_object_change_ticket"""", """"group_by_comment_ticket"""", """"date_photo_ticket"""", """"objects_add_features_more"""", """"type_object"""", """"deals_deal_stages"""", """"deals_stages"""", """"reason_closed_ticket"""", """"ticket_care"""", """"object_care_all"""", """"last_date_deposit"""", """"ost_ticket_regional_percents_group""""]"""
"934,Данные по показам из Чат-бота,""[""""live_talk_answer"""", """"users"""", """"ost_ticket_all""""]"""
"764,Отчет по работе с объектами для партнеров,""[""""object_partner"""", """"objects"""", """"flats_cottages_offices"""", """"objects_address"""", """"object_care_all"""", """"object_podbor"""", """"count_pokaz_object"""", """"active_objects_photos_source"""", """"last_date_deposit"""", """"ticket_object"""", """"exist_clients""""]"""
"564,""1709. Номера в транке"",""[""""number_from_trunk""""]"""
"862,Статистика по использованию дэшбордов,""[""""dashboard_usage_stats"""", """"slice_count_group_type_users""""]"""
"530,Неотработки MainTask,""[""""space_main_tasks"""", """"hr_users"""", """"space_category_main_taks"""", """"space_catalogs"""", """"ost_ticket_all"""", """"ost_ticket_types"""", """"space_first_comment"""", """"space_task_fields_values"""", """"space_catalogs_task_fields""""]"""
"398,Статистика по базе риэлторов,""[""""srez_po_baze_rieltorov_all"""", """"group_ries_manager_stats_days""""]"""
"756,Ликвидность объектов ДДУ,""[""""object_ddu_final""""]"""
"1110,меню автоответчика на подменных,""[""""calls_to_menu_moskow""""]"""
"1083,Возобновляемые задачи MainTask Окна риэлтора,""[""""space_logs_status"""", """"space_main_tasks"""", """"users"""", """"space_category_main_taks"""", """"space_catalogs"""", """"space_task_priority"""", """"space_first_comment"""", """"traffic_lights""""]"""
"730,Цена объекта по ИИ,""[""""objects"""", """"cities"""", """"users"""", """"districts"""", """"streets"""", """"objects_add_features_more"""", """"flats_cottages_offices"""", """"first_price_object"""", """"objects_address"""", """"analitic_price_estimate"""", """"object_predictions""""]"""
"769,Заключенные договоры ЭСКРОУ,""[""""eskrou_dogovor"""", """"users""""]"""
"554,[Хабаровск] Звонки на номер  470208,""[""""asterisk_call_470208""""]"""
"775,Сделки по типам по дате закрытия месяца,""[""""closed_month_count_deal_type"""", """"closed_month_sum_deal_type"""", """"closed_month_correction_group""""]"""
"1002,Показы Квартир Риэлторами. Просмотры. Москва,""[""""pokaz_kvartir_rieltor_moscow_view_conf""""]"""
"1051,Кол-во заявок и риэлторов,""[""""ost_ticket_all"""", """"ost_ticket_types"""", """"cities"""", """"slice_count_users_stazh_all_city_0_3""""]"""
"928,Задачи новый MainTask,""[""""traffic_lights"""", """"space_main_tasks"""", """"users"""", """"space_category_main_taks"""", """"space_catalogs"""", """"space_task_priority"""", """"ost_ticket_all"""", """"cities"""", """"space_responsible_first_comment"""", """"space_checklists"""", """"space_widgets_business"""", """"space_count_not_answer_mension"""", """"space_first_comment"""", """"space_crm_hr_tags"""", """"space_task_fields_values""""]"""
"1115,(Москва закрытый отчет) Реестр уведомлений о бронировании,""[""""booking_notifications"""", """"hr_users"""", """"exist_clients"""", """"exist_objects"""", """"builders"""", """"newhouses"""", """"newcomplex""""]"""
"261,Заявки на аудит,""[""""ticket_audit_last_name"""", """"ost_contract_data_audit"""", """"ost_ticket_all"""", """"users"""", """"status_eal_ticket_dog""""]"""
"428,""1089.Отчет по связи Заявка на подбор персонала - звонок"",""[""""linked_cases""""]"""
"680,""929. Внешнее обучение"",""[""""external_training"""", """"departments""""]"""
"1025,Добавление видео в ОН,""[""""objects"""", """"change_objects_logs_video"""", """"users"""", """"cities"""", """"flats"""", """"objects_add_features_more"""", """"video_object""""]"""
"935,Статистика нажатия кнопок при отправке подборок,""[""""users"""", """"logs_activity_send_collection""""]"""
"411,""1026. Страховые Этапы"",""[""""bi_managers"""", """"count_user_for_manager_stazh_new"""", """"ries_modul_final"""", """"ticket_insurance_rielto_ticket"""", """"deals_buy_mortgage"""", """"count_rieltor_of_manager"""", """"prolong_date_ticket"""", """"insurance_stage_dates"""", """"count_users_by_city_slice2_all"""", """"group_by_comment_ticket"""", """"e_offices""""]"""
"1005,Действия в  BI,""[""""reports_view"""", """"hr_users"""", """"brief_views"""", """"dashboard_usage_stats"""", """"slice_count_group_type_users""""]"""
"471,Статистика отправки подборки,""[""""manager_rops"""", """"podborki_new_log"""", """"group_ries_manager_stats_days"""", """"count_user_group_everyday"""", """"count_users_stazh_all_city"""", """"count_objects_ticket_podborka"""", """"count_users_by_city_slice2_all"""", """"crm_ticket_id"""", """"podborka_newhous_newcot"""", """"e_offices_group""""]"""
"460,Прозвон продавца 2 день межрегиональные,""[""""ost_ticket_all"""", """"ost_ticket_types"""", """"cities"""", """"users"""", """"ost_field_values""""]"""
"407,""1088.Большой отчет по рефинансированию"",""[""""big_refinancing_final""""]"""
"1130,Конверсия по продавцу,""[""""fields_for_calculating_sale_conversion""""]"""
"812,Статистика по электронному документообороту,""[""""ost_contract_commission"""", """"ticket_for_salary_in_the_deal"""", """"cities"""", """"users"""", """"ost_contract_commission_payments_new_all"""", """"ost_deals_data""""]"""
"688,""1518. Активные объекты первичного рынка"",""[""""newhouses_flats""""]"""
"409,""1311.Страхование. Смс клиентам по пролонгации"",""[""""cities"""", """"prolong_clients_sms"""", """"e_offices""""]"""
"974,Задачи отдела маркетинга по работе с франчайзингом,""[""""acm_tasks_marketing_franch"""", """"users""""]"""
"387,Отчет по комиссиям  для РКЦ,""[""""ost_deals_data"""", """"social_programs"""", """"deals_commission_all"""", """"ticket_buy_mortgage"""", """"ost_deals_types"""", """"ost_ticket_all"""", """"ost_ticket_types"""", """"hr_users"""", """"ost_deals_new"""", """"objects_address"""", """"deal_ticket_audit_264""""]"""
"393,""468. Списания по категориям"",""[""""payments_category"""", """"analitic_price"""", """"analitic_likvid_new""""]"""
"758,График работы юристов,""[""""ur_work_time""""]"""
"430,""1271.Риэлторы, выбирающие брокеров"",""[""""mortgage_realtors_choises""""]"""
"1102,Завершённые сделки города Бердска,""[""""berdsk_deals_commission""""]"""
"1037,Рекомендованные для выгрузки объекты,""[""""objects"""", """"uplexr_active_uploads"""", """"recommended_to_upload_add"""", """"users"""", """"uplexr_uploads"""", """"upl_premium_uplexr"""", """"objects_add_features_more"""", """"objects_address""""]"""
"560,""1725. Каталог компаний по программе лояльности"",""[""""catalog_company_program_loyality""""]"""
"915,Показатели для квартального рейтинга МОП,""[""""mop_quarterly_rating""""]"""
"1024,Рейтинг обновления прайсов,""[""""count_active_flat_01_15_day"""", """"cities""""]"""
"847,Лог изменения статусов операторов в Omni,""[""""omni_status_log_all_new"""", """"hr_users""""]"""
"644,Лог изменения статуса объектов аренды,""[""""change_objects_logs_status"""", """"objects"""", """"users"""", """"cities"""", """"flats"""", """"deleted_object"""", """"districts""""]"""
"704,Подлюченные чат боты в месенджерах,""[""""users"""", """"users_messenger"""", """"channels_massager""""]"""
"616,[Новосибирск] Задатки,""[""""novosib_zadatki""""]"""
"1125,аренда_подменных номеров_с Апреля 2022,""[""""rent_phone""""]"""
"751,Электронная регистрация,""[""""e_registration_calendar"""", """"users"""", """"ost_ticket_all"""", """"online_contracts_group_by_ticket""""]"""
"652,""Звонки внутренние номера СПБ, Череповец"",""[""""calls_incoming_number""""]"""
"1154,Планы из дашборда ОП,""[""""planning_planning"""", """"hr_users"""", """"cities""""]"""
"917,Задачи АСМ по согласованию договоров франшиз,""[""""acm_all_task_more""""]"""
"913,Задачи АСМ категории Согласование заявки на подбор,""[""""acm_all_task_more""""]"""
"900,Задачи сотрудников отдела рекламы в АСМ,""[""""acm_advertising_task""""]"""
"950,""Пользователи, не зарегистрировавшиеся на ДомКлик"",""[""""error_clickhouse_domclick"""", """"objects"""", """"users""""]"""
"643,Объекты - Аренда,""[""""lease_object"""", """"users"""", """"change_apartment_num_lease""""]"""
"448,""1414.Задачи CRM"",""[""""crm_tasks"""", """"crm_comments"""", """"hr_users"""", """"exist_clients""""]"""
"1081,Заявки по ипотеке онлайн для распределения,""[""""ost_ticket_all"""", """"mortgage_online"""", """"cities"""", """"users""""]"""
"795,Все платежи,""[""""pe_pes"""", """"pe_companies_all"""", """"e_offices"""", """"payments"""", """"hr_users"""", """"departments"""", """"cities"""", """"closed_month_deal""""]"""
"389,""1297. Отчет по предоставленным скидкам"",""[""""sale_commission""""]"""
