"parent_id,""child_id"""
"i_banks,insuranse_clients_from_deals"
"i_banks,ocenka_final"
"i_banks,rebuild_insurance_ticket"
"i_banks,ries_modul_final"
"ins_realtors_bonuses,rebuild_insurance_ticket"
"ins_realtors_bonuses,ries_modul_final"
"insurance_banks,insurance_deals_finish"
"insurance_count_prolong_185,insurance_prolong_all"
"insurance_count_prolong_all,insurance_prolong_all"
"insurance_deals_buy_mortgage,insurance_deals_finish"
"insurance_deals_buy_mortgage,insurance_in_deals"
"insurance_parents,dobrovol_8"
"insurance_parents,dobrovol_8_city"
"insurance_parents,insuranse_clients_from_deals"
"insurance_parents,insuranse_deal_month"
"insurance_parents,mortgage_with_us_in_insurance"
"insurance_parents,ticket_insurance_rielto_ticket"
"insurance_prolongation_date,rebuild_insurance_ticket"
"insurance_saved_programs,rebuild_insurance_ticket"
"insurance_saved_programs,ries_modul_final"
"insurance_saved_programs_new,count_prolong_15"
"insurance_saved_programs_new,count_prolong_15_185"
"insurance_saved_programs_new,count_prolong_gli"
"insurance_saved_programs_new,count_prolong_gli_185"
"insurance_saved_programs_new,count_prolong_gli_mortgage_consult"
"insurance_saved_programs_new,count_prolong_gli_mortgage_consult_185"
"insurance_saved_programs_new,insurance_count_prolong_185"
"insurance_saved_programs_new,insurance_count_prolong_all"
"insurance_saved_programs_new,insurance_saved_programs_stage_date"
"insurance_saved_programs_new,insuranse_clients_from_deals"
"insurance_saved_programs_new,prolongaciya_6"
"insurance_saved_programs_new,rebuild_insurance_ticket"
"insurance_saved_programs_new,strahovanie_6"
"insurance_saved_programs_new,strahovanie_6_city"
"insurance_saved_programs_new,strahovanie_7"
"insurance_saved_programs_new,strahovanie_7_city"
"insurance_saved_programs_stage_date,rebuild_insurance_ticket"
"insurance_stage_dates,rebuild_insurance_ticket"
"insurance_stages_history,insurance_saved_programs_stage_date"
"insuranse_clients_from_deals,insurance_in_deals"
"insuranse_clients_from_deals_new,insurance_deals_finish"
"insuranse_deal_month,insurance_deals_finish"
"i_programs_newhouses,banki_newhouses"
"i_ticket_strah_res,i_ticket_strah_res_created_action"
"i_ticket_strah_res,i_ticket_strah_res_created_konsult"
"i_ticket_strah_res,i_ticket_strah_res_new"
"i_ticket_strah_res_created_action,i_ticket_strah_res_new"
"i_ticket_strah_res_created_konsult,i_ticket_strah_res_new"
"i_ticket_work_ankets_to_banks,slice_mortgage_range_actions"
"i_ticket_work_new,i_ticket_work_res"
"i_ticket_work_new,i_ticket_work_res_created_action"
"i_ticket_work_new,i_ticket_work_res_created_action_kons"
"i_ticket_work_new,i_ticket_work_res_created_action_new"
"i_ticket_work_new,i_ticket_work_res_created_to_action_onli"
"i_ticket_work_new,i_ticket_work_res_online_action_to_call"
"i_ticket_work_res,slice_mortgage_range_actions"
"i_ticket_work_strahovanie,i_ticket_strah_res"
"jurist_work_time,audit_timeout_with_work_time"
"jurist_work_time,time_hour_ocr_ready"
"jurist_work_time,time_hour_ready_sostav_dogovor"
"kanban_rielt_hr,linked_cases"
"kanban_rielt_hr,voronki_status"
"kanban_rielt_hr_data,kanban_rielt_hr_data_final"
"kanban_rielt_hr_data_2,acm_kand_call_voronki"
"kanban_rielt_hr_data_2,kanban_rielt_hr"
"kanban_rielt_hr_data_final,acm_sobes_date_end"
"kanban_rielt_hr_data_final,kanban_rielt_hr"
"kanban_rielt_hr_data_two,kanban_rielt_hr_data_final"
"kanban_rielt_hr_data_two_1,kanban_rielt_hr_data_two"
"kanban_rielt_hr_data_two_2,kanban_rielt_hr_data_two"
"kommod,kommodgroupusers"
"kommodgroupusers,analitic_active_actions_new_01"
"kommodgroupusers,analitic_active_actions_new_02"
"last_action_for_programs_users,helper_working_time"
"last_date_change_price_50,object_care_all"
"last_date_deposit,besopas_raschet_new_final"
"last_date_deposit,deals_commission_all"
"last_date_deposit,deposit_buy"
"last_date_deposit,deposit_sell"
"last_date_deposit,exclusive_object_all"
"last_date_deposit,sell_cottages_document"
"last_date_deposit,view_price_final"
"last_date_send_mort,voronka_ticket_buyer"
"last_date_ticket_photo_layout,object_care_all"
"last_date_uplexr,object_care_all"
"last_messenger_integration,ticket_all_finall"
"last_omni_dialog_transfer,mortgage_calls"
"last_rent_object,funnel_rent"
"last_status_before_deleted,deleted_object"
"last_ticket_prozvon,crm_stat_calls_omni_internal_final"
"last_ticket_prozvon,crm_stat_calls_omni_new_final"
"last_traffic_light_by_user,pereadresa_ries"
"last_user_upload_photos,funnel_rent"
"last_user_upload_photos,ticket_otdel_reklam"
"last_user_who_closed_ticket,marketing_plan_final"
"last_user_who_closed_ticket,ticket_all_finall"
"layout_deleted_object,layout_photo_source"
"layout_photo_source,fields_for_calculating_sale_conversion"
"layout_photo_source,ticket_otdel_reklam"
"lease_group_parametr,params_online_instruments"
"lease_object,lease_deals_vd"
"lease_object,lease_group_parametr"
"leases,deleted_object"
"leases,objects_for_purchaser"
"leases,object_type_count"
"linked_cases_without_positions,linked_cases"
"local_audit_log,status_ticket_audit"
"log_competencii_cottages,max_date_competencii_cottages"
"log_contract_object,count_exclusive_dog"
"log_contract_object,lease_deals_vd"
"log_contract_object,lease_group_parametr"
"login_lk_new,voronka_ticket_buyer"
"login_logs,days_without_ries2"
"login_logs,user_login"
"log_object_trust_management,lease_group_parametr"
"logs_window_clickhouse,logs_window_clickhouse_final"
"logs_window_clickhouse_final,last_date_close_page_clickhouse"
"logs_window_clickhouse_final,params_online_instruments"
"log_upload_photos_object,count_prof_photos"
"log_upload_photos_object,last_upload_photos_staff"
"log_upload_photos_object,last_user_upload_photos"
"management_company,bg_new"
"manager_group_coun,marketing_plan_middle"
"manager_groups_count,cnt_users_with_mortgage_1"
"manager_groups_count,cnt_users_with_mortgage_2"
"manager_rops,deals_new"
"manager_rops,manager_groups_count"
"manager_rops,srez_po_baze_rieltorov_all"
"managers_count,cnt_users_with_mortgage_final_new"
"managers_count,deals_76"
"managers_count,deals_nsk_finish"
"managers_count,deals_sease_new_payment"
"managers_exclusion,cnt_user_group"
"managers_exclusion,count_manager_group"
"managers_exclusion,count_realtors_by_actual_date_city"
"managers_exclusion,count_users_stazh_all_city"
"managers_exclusion,deals_76"
"managers_exclusion,deals_nsk_finish"
"managers_exclusion,deals_sease_new_payment"
"managers_exclusion,manager_group_coun"
"managers_exclusion,managers_count"
"managers_exclusion,mortgage_in_management_groups"
"managers_exclusion,mortgage_in_management_groups_now_month"
"managers_exclusion,slice_count_users_stazh_all_city_0_3"
"managers_motivation_cache_month,all_salary_user"
"managers_motivation_cache_month,pokazatel_naya_analitika_motivaciya_mene"
"managers_motivation_cache_month,pokazatel_naya_analitika_motivaciya_novy"
"marketing_plan,marketing_plan_middle"
"marketing_plan,marketing_plan_more"
"marketing_plan,ticket_otdel_reklam"
"marketing_plan_budget,marketing_plan_budget_all"
"marketing_plan_budget_almaty,marketing_plan_budget_all"
"marketing_plan_budget_ischim,marketing_plan_budget_all"
"marketing_plan_budget_kogalym,marketing_plan_budget_all"
"marketing_plan_budget_nu,marketing_plan_budget_all"
"marketing_plan_budget_omsk,marketing_plan_budget_all"
"marketing_plan_budget_perm,marketing_plan_budget_all"
"marketing_plan_budget_spb,marketing_plan_budget_all"
"marketing_plan_budget_surgut,marketing_plan_budget_all"
"marketing_plan_budget_tobolsk,marketing_plan_budget_all"
"marketing_plan_budget_yalut,marketing_plan_budget_all"
"marketing_plan_deposit,marketing_plan_more"
"marketing_plan_middle,marketing_plan_final"
"marketing_plan_more,marketing_plan_middle"
"marketing_plan_object_deposit,market_plan_date_deposit"
"marketing_plan_payment,beginner_adaptation_charge_paper"
"marketing_plan_payment,marketing_plan_more"
"market_plan_date_deposit,marketing_plan_final"
"market_plan_deposits,marketing_plan_final"
"market_plan_payment_terms,marketing_plan_final"
"market_plan_valid_dates,marketing_plan_more"
"max_date_my_reklame,object_care_all"
"max_hangup_dialog_answered,mortgage_calls"
"messages_channels,omnichat_new"
"messages_channels_omni2,omnichat_new"
"messages_items,addition_omnichat_new"
"messages_items_internal,addition_omnichat_new_omni2"
"messages_items_internal,omni_dialog_transfer"
"mortgage_10,mortgage_big_without_broker_new"
"mortgage_10_3_3_1,mortgage_big_without_broker_new"
"mortgage_10_3_3_1_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_10_converse,big_mortgage_final"
"mortgage_10_converse_1,mortgage_10_converse"
"mortgage_10_converse_2,mortgage_10_converse"
"mortgage_10_converse_3,mortgage_10_converse"
"mortgage_10_converse_rieltor,big_mortgage_final_rieltor"
"mortgage_1_0_gli,mortgage_1_2_3_1"
"mortgage_1_0_gli,mortgage_big_without_broker_new"
"mortgage_1_0_gli,mortgage_new_field_1_3_22"
"mortgage_1_0_gli_broker,big_mortgage_final"
"mortgage_1_0_gli_broker_rieltor,big_mortgage_final_rieltor"
"mortgage_1_0_gli_broker_rieltor,mortgage_1_3_rieltor"
"mortgage_1_0_gli_rieltor,mortgage_1_2_3_1_rieltor"
"mortgage_1_0_gli_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_1_0_gli_rieltor,mortgage_new_field_1_3_22_rieltor"
"mortgage_10_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_11_client_to_banks_approved,big_mortgage_final"
"mortgage_11_client_to_banks_approved,mortgage_12"
"mortgage_11_client_to_banks_approved,mortgage_12_odobryaemost"
"mortgage_11_client_to_banks_approved,mortgage_big_without_broker_new"
"mortgage_11_client_to_banks_approved_rie,big_mortgage_final_rieltor"
"mortgage_11_client_to_banks_approved_rie,mortgage_12_odobryaemost_rieltor"
"mortgage_11_client_to_banks_approved_rie,mortgage_12_rieltor"
"mortgage_11_client_to_banks_approved_rie,mortgage_big_without_broker_rieltor"
"mortgage_11_client_to_banks_approve_help,mortgage_12_odobryaemost_helper"
"mortgage_12,mortgage_big_without_broker_new"
"mortgage_1_2_3_1,big_mortgage_final"
"mortgage_1_2_3_1_rieltor,big_mortgage_final_rieltor"
"mortgage_12_odobryaemost,big_mortgage_final"
"mortgage_12_odobryaemost_rieltor,big_mortgage_final_rieltor"
"mortgage_12_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_1_3,big_mortgage_final"
"mortgage_13_deals,big_mortgage_final"
"mortgage_13_deals,mortgage_14"
"mortgage_13_deals,mortgage14_converse_clientopotok"
"mortgage_13_deals,mortgage_21"
"mortgage_13_deals,mortgage_21_converce"
"mortgage_13_deals,mortgage_big_without_broker_new"
"mortgage_13_deals_rieltor,big_mortgage_final_rieltor"
"mortgage_13_deals_rieltor,mortgage14_converse_clientopotok_rieltor"
"mortgage_13_deals_rieltor,mortgage_14_rieltor"
"mortgage_13_deals_rieltor,mortgage_21_converce_rieltor"
"mortgage_13_deals_rieltor,mortgage_21_rieltor"
"mortgage_13_deals_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_1_3_rieltor,big_mortgage_final_rieltor"
"mortgage_14,mortgage_big_without_broker_new"
"mortgage_1_4,big_mortgage_final"
"mortgage_1_4_1_2,mortgage_1_3"
"mortgage_1_4_1_2,mortgage_1_4"
"mortgage_1_4_1_2,mortgage_1_4_city"
"mortgage_1_4_city,mortgage_big_without_broker_new"
"mortgage14_converse_clientopotok,big_mortgage_final"
"mortgage14_converse_clientopotok_rieltor,big_mortgage_final_rieltor"
"mortgage_14_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_15_agree,big_mortgage_final"
"mortgage_15_agree,mortgage_17"
"mortgage_15_agree,mortgage_17_convertaciya"
"mortgage_15_agree,mortgage_big_without_broker_new"
"mortgage_15_agree_rieltor,big_mortgage_final_rieltor"
"mortgage_15_agree_rieltor,mortgage_17_convertaciya_rieltor"
"mortgage_15_agree_rieltor,mortgage_17_rieltor"
"mortgage_15_agree_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_16_agree_deals,big_mortgage_final"
"mortgage_16_agree_deals,mortgage_17"
"mortgage_16_agree_deals,mortgage_17_convertaciya"
"mortgage_16_agree_deals,mortgage_big_without_broker_new"
"mortgage_16_agree_deals_rieltor,big_mortgage_final_rieltor"
"mortgage_16_agree_deals_rieltor,mortgage_17_convertaciya_rieltor"
"mortgage_16_agree_deals_rieltor,mortgage_17_rieltor"
"mortgage_16_agree_deals_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_17,mortgage_big_without_broker_new"
"mortgage_17_convertaciya,big_mortgage_final"
"mortgage_17_convertaciya_rieltor,big_mortgage_final_rieltor"
"mortgage_17_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_18_deals_new,big_mortgage_final"
"mortgage_18_deals_new,mortgage_big_without_broker_new"
"mortgage_18_deals_new_rieltor,big_mortgage_final_rieltor"
"mortgage_18_deals_new_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_19_payments,big_mortgage_final"
"mortgage_19_payments,mortgage_big_without_broker_new"
"mortgage_19_payments_rieltor,big_mortgage_final_rieltor"
"mortgage_19_payments_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_1_unique_clients_manager,cnt_users_with_mortgage_1"
"mortgage_1_unique_clients_manager,cnt_users_with_mortgage_2"
"mortgage_2_0,mortgage_big_without_broker_new"
"mortgage_2_0_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_20_zvb,big_mortgage_final"
"mortgage_20_zvb,mortgage_big_without_broker_new"
"mortgage_20_zvb_rieltor,big_mortgage_final_rieltor"
"mortgage_20_zvb_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_21,mortgage_big_without_broker_new"
"mortgage_21_converce,big_mortgage_final"
"mortgage_21_converce_rieltor,big_mortgage_final_rieltor"
"mortgage_21_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_25_26,big_mortgage_final"
"mortgage_25_26_rieltor,big_mortgage_final_rieltor"
"mortgage_27,mortgage_27_28"
"mortgage_27_28,big_mortgage_final"
"mortgage_27_28_0_3,mortgage_big_without_broker_new"
"mortgage_27_without_broker,mortgage_27_28_0_3"
"mortgage_29,big_mortgage_final"
"mortgage_29,mortgage_31"
"mortgage_29,mortgage_31_32_city"
"mortgage_29,mortgage_big_without_broker_new"
"mortgage_29_4_30_2_wait_konsul,mortgage_big_without_broker_new"
"mortgage_2_clientopotok_tk_lk,big_mortgage_final"
"mortgage_2_clientopotok_tk_lk,mortgage_10_3_3_1"
"mortgage_2_clientopotok_tk_lk,mortgage_1_2_3_1"
"mortgage_2_clientopotok_tk_lk,mortgage_2_0"
"mortgage_2_clientopotok_tk_lk,mortgage_21"
"mortgage_2_clientopotok_tk_lk,mortgage_21_converce"
"mortgage_2_clientopotok_tk_lk,mortgage_25_26"
"mortgage_2_clientopotok_tk_lk,mortgage_7_0_5_0_clientopotok_tk_lk"
"mortgage_2_clientopotok_tk_lk,mortgage_big_without_broker_new"
"mortgage_2_clientopotok_tk_lk,mortgage_new_field_1_3_22"
"mortgage_2_clientopotok_tk_lk_rieltor,big_mortgage_final_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_10_3_3_1_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_1_2_3_1_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_2_0_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_21_converce_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_21_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_25_26_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_7_0_5_0_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_2_clientopotok_tk_lk_rieltor,mortgage_new_field_1_3_22_rieltor"
"mortgage_2_clients_to_bank_manager,cnt_users_with_mortgage_1"
"mortgage_2_clients_to_bank_manager,cnt_users_with_mortgage_2"
"mortgage_30,big_mortgage_final"
"mortgage_30,mortgage_31"
"mortgage_30,mortgage_31_32_city"
"mortgage_30,mortgage_big_without_broker_new"
"mortgage_3_0_4_0_tk_lk,big_mortgage_final"
"mortgage_3_0_4_0_tk_lk,mortgage_10_3_3_1"
"mortgage_3_0_4_0_tk_lk,mortgage_1_2_3_1"
"mortgage_3_0_4_0_tk_lk,mortgage_big_without_broker_new"
"mortgage_3_0_4_0_tk_lk_rieltor,big_mortgage_final_rieltor"
"mortgage_3_0_4_0_tk_lk_rieltor,mortgage_10_3_3_1_rieltor"
"mortgage_3_0_4_0_tk_lk_rieltor,mortgage_1_2_3_1_rieltor"
"mortgage_3_0_4_0_tk_lk_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_31,big_mortgage_final"
"mortgage_31_32_city,mortgage_big_without_broker_new"
"mortgage_32,big_mortgage_final"
"mortgage_32_0_1_2,mortgage_31_32_city"
"mortgage_32_0_1_2,mortgage_32"
"mortgage_5_0,mortgage_big_without_broker_new"
"mortgage_5_0_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_5_lk_tk_7_cl_to_b_rieltorr,big_mortgage_final_rieltor"
"mortgage_5_lk_tk_7_cl_to_b_rieltorr,mortgage_10_3_3_1_rieltor"
"mortgage_5_lk_tk_7_cl_to_b_rieltorr,mortgage_10_converse_rieltor"
"mortgage_5_lk_tk_7_cl_to_b_rieltorr,mortgage_big_without_broker_rieltor"
"mortgage_5_lk_tk_potok,big_mortgage_final"
"mortgage_5_lk_tk_potok,mortgage_10"
"mortgage_5_lk_tk_potok,mortgage_10_converse_2"
"mortgage_5_lk_tk_potok,mortgage_14"
"mortgage_5_lk_tk_potok,mortgage14_converse_clientopotok"
"mortgage_5_lk_tk_potok,mortgage_5_0"
"mortgage_5_lk_tk_potok,mortgage_7_0_5_0_lk_tk_potok"
"mortgage_5_lk_tk_potok,mortgage_big_without_broker_new"
"mortgage_5_lk_tk_potok_add,big_mortgage_final"
"mortgage_5_lk_tk_potok_add,mortgage_10_3_3_1"
"mortgage_5_lk_tk_potok_add,mortgage_10_converse_3"
"mortgage_5_lk_tk_potok_add,mortgage_big_without_broker_new"
"mortgage_5_lk_tk_potok_rieltor,big_mortgage_final_rieltor"
"mortgage_5_lk_tk_potok_rieltor,mortgage_10_rieltor"
"mortgage_5_lk_tk_potok_rieltor,mortgage14_converse_clientopotok_rieltor"
"mortgage_5_lk_tk_potok_rieltor,mortgage_14_rieltor"
"mortgage_5_lk_tk_potok_rieltor,mortgage_5_0_rieltor"
"mortgage_5_lk_tk_potok_rieltor,mortgage_7_0_5_0_rieltor"
"mortgage_5_lk_tk_potok_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_6_client_to_bank,big_mortgage_final"
"mortgage_6_client_to_bank,mortgage_12"
"mortgage_6_client_to_bank,mortgage_12_odobryaemost"
"mortgage_6_client_to_bank,mortgage_9_ticket_unic_client"
"mortgage_6_client_to_bank,mortgage_big_without_broker_new"
"mortgage_6_client_to_bank_helper,mortgage_12_odobryaemost_helper"
"mortgage_6_client_to_bank_rieltor,big_mortgage_final_rieltor"
"mortgage_6_client_to_bank_rieltor,mortgage_12_odobryaemost_rieltor"
"mortgage_6_client_to_bank_rieltor,mortgage_12_rieltor"
"mortgage_6_client_to_bank_rieltor,mortgage_9_ticket_unic_client_rieltor"
"mortgage_6_client_to_bank_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_7_0,mortgage_big_without_broker_new"
"mortgage_7_0_5_0,big_mortgage_final"
"mortgage_7_0_5_0,mortgage_10"
"mortgage_7_0_5_0,mortgage_10_converse_1"
"mortgage_7_0_5_0,mortgage_14"
"mortgage_7_0_5_0,mortgage14_converse_clientopotok"
"mortgage_7_0_5_0_clientopotok_tk_lk,mortgage_7_0_5_0"
"mortgage_7_0_5_0_clients_to_banks,mortgage_7_0_5_0"
"mortgage_7_0_5_0_lk_tk_potok,mortgage_7_0_5_0"
"mortgage_7_0_5_0_rieltor,big_mortgage_final_rieltor"
"mortgage_7_0_5_0_rieltor,mortgage_10_converse_rieltor"
"mortgage_7_0_5_0_rieltor,mortgage_10_rieltor"
"mortgage_7_0_5_0_rieltor,mortgage14_converse_clientopotok_rieltor"
"mortgage_7_0_5_0_rieltor,mortgage_14_rieltor"
"mortgage_7_0_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_7_clients_agree_manager,cnt_users_with_mortgage_1"
"mortgage_7_clients_agree_manager,cnt_users_with_mortgage_2"
"mortgage_7_clients_to_banks,big_mortgage_final"
"mortgage_7_clients_to_banks,mortgage_10"
"mortgage_7_clients_to_banks,mortgage_10_converse_2"
"mortgage_7_clients_to_banks,mortgage_7_0"
"mortgage_7_clients_to_banks,mortgage_7_0_5_0_clients_to_banks"
"mortgage_7_clients_to_banks,mortgage_big_without_broker_new"
"mortgage_7_clients_to_banks_add,big_mortgage_final"
"mortgage_7_clients_to_banks_add,mortgage_10_3_3_1"
"mortgage_7_clients_to_banks_add,mortgage_10_converse_3"
"mortgage_7_clients_to_banks_add,mortgage_big_without_broker_new"
"mortgage_7_clients_to_banks_rieltor,big_mortgage_final_rieltor"
"mortgage_7_clients_to_banks_rieltor,mortgage_10_rieltor"
"mortgage_7_clients_to_banks_rieltor,mortgage_7_0_5_0_rieltor"
"mortgage_7_clients_to_banks_rieltor,mortgage_7_0_rieltor"
"mortgage_7_clients_to_banks_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_8_sended,big_mortgage_final"
"mortgage_8_sended,mortgage_9_ticket_unic_client"
"mortgage_8_sended,mortgage_big_without_broker_new"
"mortgage_8_sended_rieltor,big_mortgage_final_rieltor"
"mortgage_8_sended_rieltor,mortgage_9_ticket_unic_client_rieltor"
"mortgage_8_sended_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_9_ticket_unic_client,big_mortgage_final"
"mortgage_9_ticket_unic_client_rieltor,big_mortgage_final_rieltor"
"mortgage_action_approved,other_params_moscow_user"
"mortgage_action_approved,voronka_ticket_buyer_test"
"mortgage_action_final,approved_ticket_buyer"
"mortgage_action_final,beginner_adaptation_mortgage"
"mortgage_action_final,other_params_moscow_user"
"mortgage_action_final,params_moscow_user"
"mortgage_action_final,params_online_instruments"
"mortgage_action_final,risk_zone_konsul"
"mortgage_action_final,risk_zone_ticket_bank"
"mortgage_action_final,slice_mortgage_range_actions"
"mortgage_action_final,srez_konsul"
"mortgage_actions,cnt_realtors_with_consult"
"mortgage_actions,cnt_realtors_with_zvb"
"mortgage_actions,first_date_approved_mort"
"mortgage_actions,insuranse_deal_month"
"mortgage_actions,i_ticket_work_ankets_to_banks"
"mortgage_actions,i_ticket_work_online_ankets_to_banks"
"mortgage_actions,last_action_date"
"mortgage_actions,last_action_online_ankets"
"mortgage_actions,last_action_online_ankets_done"
"mortgage_actions,last_date_send_mort"
"mortgage_actions,mortgage_action_approved"
"mortgage_actions,mortgage_action_deal"
"mortgage_actions,mortgage_action_final"
"mortgage_actions,mortgage_action_wait_kons"
"mortgage_actions,mortgage_collection_doc"
"mortgage_actions,mortgage_count_type"
"mortgage_actions,mortgage_in_management_groups"
"mortgage_actions,mortgage_in_management_groups_now_month"
"mortgage_actions,ticket_buy_mortgage"
"mortgage_action_wait_kons,i_ticket_work_wait_kons_to_call"
"mortgage_calls,i_ticket_work_wait_kons_to_call"
"mortgage_calls,mortgage_calls_ticket_created"
"mortgage_consul_odobr,mortgage_25_26"
"mortgage_consul_odobr,mortgage_new_field_1_3_22"
"mortgage_consul_odobr_zvb_rieltor,mortgage_25_26_rieltor"
"mortgage_consul_odobr_zvb_rieltor,mortgage_new_field_1_3_22_rieltor"
"mortgage_count_type,cnt_users_with_mortgage_final"
"mortgage_for_time_prepare,broker_working_time"
"mortgage_for_time_prepare,mortgage_for_time_prepare_final"
"mortgage_in_management_groups,cnt_users_with_mortgage_final_new"
"mortgage_in_management_groups_now_month,cnt_users_with_mortgage_final_new"
"mortgage_konsul_zvb,mortgage_25_26"
"mortgage_konsul_zvb,mortgage_new_field_1_3_22"
"mortgage_new_field_1_3_22,mortgage_big_without_broker_new"
"mortgage_new_field_1_3_22_rieltor,mortgage_big_without_broker_rieltor"
"mortgage_program_rework,helper_working_time"
"mortgage_programs,approved_ticket_buyer"
"mortgage_programs,mortgage_helper"
"mortgage_programs,mortgage_program_integration"
"mortgage_tickets_4_9_month,mortgage_tickets_4_9_month_final"
"mortgage_with_us_in_insurance,insuranse_clients_from_deals_new"
"mortgage_work_speed,helper_working_time"
"mortgage_work_speed,mortgage_for_time_prepare"
"mortgage_work_time,broker_working_time"
"mortgage_work_time,helper_working_time"
"mortgage_work_time,i_ticket_strah_res_created_action"
"mortgage_work_time,i_ticket_strah_res_created_konsult"
"mortgage_work_time,i_ticket_work_ankets_to_banks"
"mortgage_work_time,i_ticket_work_online_ankets_to_banks"
"mortgage_work_time,i_ticket_work_res"
"mortgage_work_time,i_ticket_work_res_created_action"
"mortgage_work_time,i_ticket_work_res_created_action_kons"
"mortgage_work_time,i_ticket_work_res_created_action_new"
"mortgage_work_time,i_ticket_work_res_created_to_action_onli"
"mortgage_work_time,i_ticket_work_res_online_action_to_call"
"mortgage_work_time,i_ticket_work_wait_kons_to_call"
"mortgage_work_time,mortgage_calls_ticket_created"
"mortgage_work_time,mortgage_for_time_prepare"
"mortgage_yes_ticket,voronka_ticket_buyer_test"
"mort_online_phone_metric,mort_online_phone_metric_group"
"mosk_bron_newhouses,params_moscow_user"
"mosk_consul_newhouses_cher,params_moscow_user"
"mosk_consul_newhouses_sokol,params_moscow_user"
"mosk_fixation_newhouses,params_moscow_user"
"moskow_client_object,double_deleted_object_phone"
"moskow_client_object,duble_deleted_object"
"mw_deals,mw_deals_closed"
"mw_ost_ticket_contract,mw_tickets_contracts_users"
"mw_sales_managers,mw_users_managers_sales"
"mw_ticket_actions_history,mw_mortgage_consultation"
"mw_ticket_actions_history,mw_tickets_with_actions"
"mw_tickets,mw_deals_closed"
"mw_tickets,mw_mortgage_consultation"
"mw_tickets,mw_mortgage_ticket"
"mw_tickets,mw_tickets_contracts_users"
"mw_tickets_contracts_users,mw_tickets_with_actions"
"mw_users,mw_tickets_contracts_users"
"mw_users,mw_users_managers_sales"
"n1_cian_nvk,nsk_sites_paper"
"ndfl_1c,payment_nalogi_new"
"newcomplex,bg_new"
"newcomplex,deals_76"
"newcomplex,view_newhouses"
"newcomplex_3dlayouts,newcomplex_media_final"
"newcomplex_3dtours,newcomplex_media_final"
"newcomplex_cnt,newcomplex_media_final"
"newcomplex_layouts,newcomplex_media_final"
"newcomplex_media,newcomplex_media_final"
"newcomplex_photo_and_layouts,newcomplex_media_final"
"newcottages,ost_contract_commission_new"
"newcottages_catalog,newcottages_active_objects_cslice"
"newcottages_catalog,newcottages_catalog_slice"
"newcottages_catalog,paper_sites_summ_2017"
"newhiuses_supply_new,all_supply_a"
"newhouse_audit_final,newhpuses_audit_stat"
"newhouses,active_object_slise_2"
"newhouses,bg_new"
"newhouses,bi_expose_flats_objects"
"newhouses,deals_buy_mortgage_final"
"newhouses,newcomplex_photo_and_layouts"
"newhouses,paper_sites_summ_2017"
"newhouses_additional_fields,bg_new"
"newhouses_current_all_city,count_active_flat_01_15_day"
"newhouses_current_all_city,newhouse_date_out_01_15"
"newhouses_current_surgut_now,hewhouses_currect_surgut_final"
"newhouses_fasads,bg_new"
"newhouses_flats,count_active_flat_01_15_day"
"newhouses_flats,newhouses_newcomplex"
"newhouses_flats,statistic_price_newhouse_price"
"newhouses_layouts,newhouses_tour_layout"
"newhouses_newcomplex,slice_active_secondary_flats"
"newhouses_objects,min_max_newhouses"
"newhouses_photo,bg_new"
"newhouses_photo,newcomplex_photo_and_layouts"
"newhouses_photo,newhouses_tour_layout"
"newhouses_tour_layout,bg_new"
"newhouses_tours,newhouses_tour_layout"
"news_all,news_users"
"news_user,news_users"
"notes_date_change,fields_for_calculating_sale_conversion"
"notifications,analitic_active_actions_new_02"
"notifications,last_notification"
